# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR 1251a1d73233e587
# CUDA_DEVICE 0 GeForce GTX 480
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,gridSizeZ,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,gld_inst_8bit,gld_inst_16bit,gld_inst_32bit,gld_inst_64bit,gld_inst_128bit,gst_inst_8bit,gst_inst_16bit,gst_inst_32bit,gst_inst_64bit,gst_inst_128bit,local_load,local_store,gld_request,gst_request,shared_load,shared_store,sm_cta_launched,l1_local_load_hit,branch,l1_local_load_miss,l1_local_store_hit,divergent_branch,l1_local_store_miss,l1_global_load_hit,inst_issued,l1_global_load_miss,inst_executed,uncached_global_load_transaction,global_store_transaction,warps_launched,threads_launched,l1_shared_bank_conflict,active_warps,active_cycles,l2 read requests,l2 read texture requests,l2 write requests,l2 read misses,l2 write misses,tex cache requests,tex cache misses,threads instruction executed,dram reads,dram writes
1251fbb4abb16bc0,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,5366.08,3.723,0.333,43,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,224184,0,0,0,0,22000,0,0,2256,4512,840,48,63216,3096,3,5216,544786,0,6634,3376,137,180,5992600,660,5986640,0,128,48,1536,0,60133213,3759231,46376,0,13656,200383,13792,0,0,67127872,204199,13792
1251fbb4ac035380,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,5365.63,3.575,0.333,44,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,229400,0,0,0,0,22512,0,0,2256,4512,840,48,63216,3096,3,5360,544770,0,6637,3312,128,180,5992074,660,5986336,0,128,48,1536,0,60153245,3759068,47296,0,14072,214150,14008,0,0,67121224,212326,14008
1251fbb4ac5539c0,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,5365.6,3.602,0.333,45,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,234616,0,0,0,0,23024,0,0,2256,4512,840,48,63216,3096,3,5280,544722,0,6641,3344,126,180,5992314,660,5986304,0,128,48,1536,0,60139274,3759143,48512,0,14348,204392,14380,0,0,67117952,205140,14380
1251fbb4aca71fa0,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,7147.94,3.987,0.333,46,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,239832,0,0,0,0,23536,0,0,2256,4512,840,48,63216,3096,3,5280,544722,0,6638,3376,135,180,5992276,660,5986592,0,128,48,1536,0,60147620,3760441,49552,0,14632,270386,14780,0,0,67116504,270175,14780
1251fbb4ad1437e0,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,7147.74,3.69,0.333,47,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,245048,0,0,0,0,24048,0,0,2256,4512,840,48,63216,3096,3,5232,544690,0,6637,3392,128,180,5992353,660,5986464,0,128,48,1536,0,80183856,3758987,50692,0,15064,261356,15056,0,0,78309518,266407,15056
1251fbb4ad814f60,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,7150.27,3.855,0.333,48,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,250264,0,0,0,0,24560,0,0,2256,4512,840,48,63216,3096,3,5456,726334,0,8855,3360,132,180,5992085,660,5987008,0,128,48,1536,0,60148125,3759420,51700,0,15308,272142,15328,0,0,89494844,267035,15328
1251fbb4adee70a0,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,7149.41,3.641,0.333,49,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,255480,0,0,0,0,25072,0,0,2256,4512,840,48,63216,3096,3,5536,544706,0,6643,4566,172,240,5993601,660,5987520,0,128,48,1536,0,80192992,5011495,52792,0,15604,263104,15700,0,0,78313846,272268,15700
1251fbb4ae5b8ea0,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,7149.57,3.584,0.333,50,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,260696,0,0,0,0,25584,0,0,3008,6016,1126,64,84288,4134,4,7152,544786,0,6639,4518,175,240,7989789,886,5987072,0,128,64,2048,0,80194425,5012544,53880,0,15896,274066,16044,0,0,89499724,264839,16044
1251fbb4aec8ada0,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,7150.08,4.026,0.333,51,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,265912,0,0,0,0,26096,0,0,2256,4512,840,48,63216,3096,3,5312,726368,0,8852,4518,168,240,7990502,880,7982628,0,176,64,2048,0,80185907,3759661,54880,0,16240,264844,16216,0,0,89498410,279054,16216
1251fbb4af35ce20,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,7149.57,3.645,0.333,52,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,271128,0,0,0,0,26608,0,0,2256,4512,840,48,63216,3096,3,5504,726384,0,8854,3392,131,180,5993254,660,5986864,0,128,48,1536,0,60158983,3761285,56072,0,16612,275706,16612,0,0,89498034,265765,16612
1251fbb4afa2ecc0,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,7150.37,3.584,0.333,53,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,276344,0,0,0,0,27120,0,0,3008,6016,1120,64,84288,4134,4,7040,726400,0,8856,3376,127,180,5992532,660,5987088,0,128,64,2048,0,60158106,3759380,57104,0,16984,266803,16920,0,0,78315054,276475,16920
1251fbb4b0100e00,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,7152.99,3.527,0.333,54,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,281560,0,0,0,0,27632,0,0,3008,6016,1126,64,84288,4128,4,7056,726352,0,8855,4534,165,240,7989221,886,7982372,0,176,48,1536,0,80185065,5011790,58216,0,17312,279890,17392,0,0,89497178,272915,17392
1251fbb4b07d3980,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,7152.61,3.635,0.333,55,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,286776,0,0,0,0,28144,0,0,3008,6016,1126,64,84288,4134,4,7040,726352,0,8848,4486,172,240,7990183,886,7982676,0,176,48,1536,0,80190658,5012023,59304,0,17612,271012,17596,0,0,78310646,273346,17596
1251fbb4b0ea68c0,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,7153.76,4.21,0.333,56,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,291992,0,0,0,0,28656,0,0,3008,6016,1126,64,84288,4134,4,7216,726384,0,8853,4502,172,240,7990372,886,7982708,0,176,64,2048,0,80204796,3760397,60360,0,17920,283546,17944,0,0,89487788,278527,17944
1251fbb4b1579720,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,7153.7,3.672,0.333,57,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,297208,0,0,0,0,29168,0,0,3008,6016,1126,64,84288,4134,4,7072,726336,0,8857,4438,173,240,7989839,880,7982260,0,176,64,2048,0,80198950,5012280,61428,0,18152,274583,18124,0,0,89495276,271199,18124
1251fbb4b1c4c540,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,7153.86,3.593,0.333,58,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,302424,0,0,0,0,29680,0,0,3008,6016,1126,64,84288,4134,4,6976,726368,0,8853,4534,172,240,7990978,886,7982052,0,176,64,2048,0,80215414,5012832,62572,0,18568,285476,18628,0,0,89497660,285530,18628
1251fbb4b231f420,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,7153.7,3.605,0.333,59,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,307640,0,0,0,0,30192,0,0,3008,6016,1126,64,84288,4134,4,6976,726336,0,8842,4518,178,240,7990041,886,7982692,0,176,64,2048,0,80192895,5012127,63732,0,18920,276515,18940,0,0,89495356,272283,18940
1251fbb4b29f2220,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,7155.14,3.587,0.333,60,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,312856,0,0,0,0,30704,0,0,3008,6016,1126,64,84288,4134,4,7184,726400,0,8847,4534,164,240,7990507,886,7982660,0,176,64,2048,0,80205552,5012363,64664,0,19264,287446,19232,0,0,89500508,282947,19232
1251fbb4b30c55c0,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8933.41,3.984,0.333,61,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,318072,0,0,0,0,31216,0,0,3008,6016,1126,64,84288,4134,4,6976,726368,0,8859,4486,175,240,7989921,886,7982036,0,176,64,2048,0,100219989,5012623,65740,0,19500,332395,19484,0,0,100685224,337687,19484
1251fbb4b394abe0,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8936.51,3.623,0.333,62,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,323288,0,0,0,0,31728,0,0,3008,6016,1126,64,84288,4134,4,7168,726400,0,8849,4502,176,240,9987571,1112,7982740,0,176,64,2048,0,80205007,5012004,66860,0,19908,338199,19740,0,0,89490284,334083,19740
1251fbb4b41d0f00,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8935.42,3.654,0.333,63,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,328504,0,0,0,0,32240,0,0,3760,7520,1412,80,105360,5166,5,7840,907902,0,11059,4454,178,240,9602172,1106,7981940,0,176,64,2048,0,96667726,5011660,67872,0,20080,344118,20076,0,0,100678186,343971,20076
1251fbb4b4a56d00,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8936.13,3.801,0.333,64,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,333720,0,0,0,0,32752,0,0,3008,6016,1126,64,84288,4134,4,6816,907966,0,11060,4892,222,300,7989324,886,9213732,0,224,80,2560,0,93151000,5838308,69036,0,20456,335016,20380,0,0,96536600,340259,20380
1251fbb4b52dcdc0,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8958.21,3.629,0.333,65,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,338936,0,0,0,0,33264,0,0,3008,6016,1126,64,105360,5172,5,8640,907998,0,11056,5548,221,300,7990345,886,7982036,0,176,80,2560,0,100234398,5013238,70196,0,20808,346402,20880,0,0,100677946,333999,20880
1251fbb4b5b68a80,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8937.02,4.087,0.333,66,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,344152,0,0,0,0,33776,0,0,3760,7520,1412,80,105360,5172,5,8784,908012,0,11058,5660,218,300,9987168,1112,7982068,0,176,80,2560,0,100244901,6262905,71156,0,21116,336851,21132,0,0,98688818,346003,21132
1251fbb4b63eef40,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8958.94,3.626,0.333,67,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,349368,0,0,0,0,34288,0,0,3008,6016,1126,64,105360,5172,5,8832,915518,0,11065,5596,216,300,9987709,1112,7982308,0,176,80,2560,0,100247605,6265112,72172,0,21384,338428,21328,0,0,100685770,343380,21328
1251fbb4b6c7aa40,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8958.18,3.75,0.333,68,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,354584,0,0,0,0,34800,0,0,3760,7520,1412,80,105360,5172,5,8672,908142,0,11060,5612,214,300,9986585,1112,9991928,0,224,80,2560,0,100248100,6264852,73424,0,21816,349194,21772,0,0,111871920,335172,21772
1251fbb4b75061a0,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8959.62,3.491,0.333,69,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,359800,0,0,0,0,35312,0,0,3760,7520,1412,80,105360,5172,5,8896,915534,0,11062,5564,219,300,7991104,886,9978216,0,224,80,2560,0,100250699,6278575,74404,0,22140,339776,22020,0,0,111869990,344759,22020
1251fbb4b7d91ea0,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8958.34,3.527,0.333,70,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,365016,0,0,0,0,35824,0,0,3760,7520,1412,80,105360,5172,5,7904,907950,0,11062,5628,224,300,9987034,1112,9978024,0,224,80,2560,0,100247700,6265326,75556,0,22364,350859,22336,0,0,107795384,348943,22336
1251fbb4b861d6c0,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8940.74,4.038,0.333,71,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,370232,0,0,0,0,36336,0,0,3760,7520,1412,80,105360,5172,5,8688,907966,0,11068,4892,216,300,9987127,1112,9977016,0,224,64,2048,0,100238030,6265413,76708,0,22668,351279,22800,0,0,107718488,337111,22800
1251fbb4b8ea4a40,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8941.18,3.762,0.333,72,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,375448,0,0,0,0,36848,0,0,3760,7520,1412,80,105360,5172,5,8720,907966,0,11057,5628,214,300,9986738,1112,9977976,0,224,80,2560,0,100255502,6265400,77796,0,23188,342280,23168,0,0,111872024,346831,23168
1251fbb4b972bf40,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8993.18,3.654,0.333,72,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,375516,0,0,0,0,36848,0,0,3760,7520,1412,80,105360,5172,5,8880,907982,0,11065,5596,212,300,9987831,1112,9977592,0,224,80,2560,0,100255838,6265281,77652,0,22916,349887,22976,0,0,111870864,353155,22976
1251fbb4b9fbff60,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8940.67,3.566,0.333,72,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,375516,0,0,0,0,36848,0,0,3760,7520,1412,80,105360,5172,5,8608,908094,0,11056,5708,214,300,9988534,1112,9978248,0,224,80,2560,0,100261217,6265467,77684,0,22972,342155,23056,0,0,105640064,341288,23056
1251fbb4ba847280,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8959.49,3.596,0.333,72,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,375516,0,0,0,0,36848,0,0,3760,7520,1412,80,105360,5172,5,8512,907934,0,11064,5644,225,300,9986999,1112,9977144,0,224,80,2560,0,100253614,5604895,77748,0,23040,343100,23048,0,0,111943864,347639,23048
1251fbb4bb0d2f40,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8941.66,3.687,0.333,72,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,375516,0,0,0,0,36848,0,0,3760,7520,1412,80,105360,5172,5,8720,907998,0,11064,5676,226,300,9988040,1112,9978424,0,224,80,2560,0,100242062,6264527,77524,0,23024,352134,22936,0,0,111867080,351263,22936
1251fbb4bb95a600,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8941.82,4.014,0.333,72,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,375516,0,0,0,0,36848,0,0,3760,7520,1412,80,105360,5172,5,8736,907934,0,11059,5612,223,300,9604260,1112,9977240,0,224,80,2560,0,100230862,6265734,77736,0,23048,341112,22956,0,0,111861480,342348,22956
1251fbb4bc1e1da0,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8940.74,3.545,0.333,72,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,375516,0,0,0,0,36848,0,0,3760,7520,1412,80,105360,5172,5,8672,835038,0,11060,5004,219,300,9986823,1112,8831256,0,224,80,2560,0,100261579,6265964,77748,0,23080,352189,23208,0,0,105632472,347159,23208
1251fbb4bca69160,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8940.16,3.617,0.333,72,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,375516,0,0,0,0,36848,0,0,3760,7520,1412,80,105360,5172,5,8928,866670,0,11063,5676,209,300,9987954,1112,9227528,0,224,80,2560,0,100268443,6265782,77632,0,23136,344567,23028,0,0,111869552,352583,23028
1251fbb4bd2f02c0,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8940.06,3.879,0.333,72,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,375516,0,0,0,0,36848,0,0,3760,7520,1412,80,105360,5172,5,8672,907982,0,11063,5708,215,300,9987164,1112,9608856,0,224,80,2560,0,93160097,6265884,77736,0,23004,342340,23044,0,0,107710496,342547,23044
1251fbb4bdb77360,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8959.14,3.651,0.333,72,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,375516,0,0,0,0,36848,0,0,3008,6016,1126,64,105360,5172,5,8656,915534,0,11064,5628,221,300,9987954,1112,9977640,0,224,80,2560,0,100489192,6264504,77820,0,23196,353134,23108,0,0,107719336,344195,23108
1251fbb4be402ea0,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8941.31,3.987,0.333,72,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,375516,0,0,0,0,36848,0,0,3760,7520,1412,80,105360,5172,5,8832,866654,0,11061,5676,220,300,9987974,1112,9977640,0,224,80,2560,0,100257528,5840204,77852,0,23080,342263,23168,0,0,107791288,356428,23168
1251fbb4bec8a480,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8940.64,3.605,0.333,72,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,375516,0,0,0,0,36848,0,0,3760,7520,1412,80,105360,5172,5,8656,726368,0,8858,5628,227,300,9986798,1112,9595000,0,224,80,2560,0,100253553,6265953,77804,0,23128,348795,23072,0,0,109795360,345707,23072
1251fbb4bf511740,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8942.75,3.602,0.333,72,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,375516,0,0,0,0,36848,0,0,3760,7520,1412,80,105360,5172,5,7856,907918,0,11061,5644,224,300,9987408,1112,9623832,0,224,80,2560,0,97157236,6265709,77672,0,22992,352362,22928,0,0,100689274,343323,22928
1251fbb4bfd99260,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8950.59,3.578,0.333,72,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,375516,0,0,0,0,36848,0,0,3760,7520,1412,80,105360,5172,5,9024,914798,0,11070,5612,215,300,9995834,1112,9978296,0,224,80,2560,0,100244353,6265538,77820,0,23052,342876,23072,0,0,111867016,353113,23072
1251fbb4c0622c40,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8970.56,3.581,0.333,72,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,375516,0,0,0,0,36848,0,0,3760,7520,1412,80,105360,5172,5,7856,907934,0,11060,5596,220,300,9988147,1112,9978024,0,224,80,2560,0,100255598,6266176,77736,0,22976,353299,23072,0,0,105791416,348611,23072
1251fbb4c0eb1420,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8941.44,4.02,0.333,72,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,375516,0,0,0,0,36848,0,0,3760,7520,1412,80,105360,5172,5,8848,907950,0,11059,5516,213,300,9988274,1112,9977624,0,224,80,2560,0,100230974,6266201,77788,0,23008,342355,23052,0,0,111869096,342623,23052
1251fbb4c1738a60,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8942.43,3.804,0.333,72,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,375516,0,0,0,0,36848,0,0,3760,7520,1412,80,105360,5172,5,9184,907982,0,11058,5644,225,300,9988327,1112,9978104,0,224,80,2560,0,100267534,6266217,77580,0,22944,342480,22980,0,0,111875248,352166,22980
1251fbb4c1fc0540,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8941.09,3.638,0.333,72,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,375516,0,0,0,0,36848,0,0,3760,7520,1412,80,105360,5172,5,9024,907966,0,11060,4892,223,300,9988576,1112,9977784,0,224,80,2560,0,96673307,6265737,77860,0,23160,352359,23104,0,0,111869888,347331,23104
1251fbb4c28479e0,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8941.5,3.545,0.333,72,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,375516,0,0,0,0,36848,0,0,3760,7520,1412,80,105360,5172,5,8864,907966,0,11062,5580,213,300,9987195,1112,9978024,0,224,80,2560,0,100281825,6265449,77776,0,23012,338928,22960,0,0,111872024,338240,22960
1251fbb4c30cf0a0,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8941.47,3.605,0.333,72,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,375516,0,0,0,0,36848,0,0,3760,7520,1412,80,105360,5172,5,8896,908030,0,11063,5564,217,300,9987308,1112,9979032,0,224,80,2560,0,100270680,6266414,77576,0,23092,352323,23020,0,0,111866656,352159,23020
1251fbb4c39566e0,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8942.91,4.002,0.333,72,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,375516,0,0,0,0,36848,0,0,3760,7520,1412,80,105360,5172,5,9008,835118,0,11056,5612,222,300,9988581,1112,9978856,0,224,80,2560,0,93174990,5822924,77728,0,23012,350363,23020,0,0,107731360,347120,23020
1251fbb4c41de280,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8940.86,3.551,0.333,72,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,375516,0,0,0,0,36848,0,0,3760,7520,1412,80,105360,5172,5,8064,907982,0,11061,4908,226,300,9604686,1112,9978216,0,224,80,2560,0,96664968,6264790,77812,0,23040,342252,23008,0,0,105649248,338105,23008
1251fbb4c4a656c0,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8942.82,3.566,0.333,72,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,375516,0,0,0,0,36848,0,0,3008,6016,1126,64,105360,5172,5,8864,907966,0,11063,5676,218,300,9987700,1112,9978008,0,224,80,2560,0,100257627,6266629,77884,0,23116,350714,23076,0,0,111874120,347607,23076
1251fbb4c52ed280,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8942.34,3.554,0.333,72,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,375516,0,0,0,0,36848,0,0,3760,7520,1412,80,105360,5172,5,8832,907982,0,11067,4988,222,300,8840687,1112,9978104,0,224,80,2560,0,100268273,6042116,77732,0,23096,342371,23052,0,0,89497564,347471,23052
1251fbb4c5b74c20,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8941.25,3.792,0.333,72,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,375516,0,0,0,0,36848,0,0,3760,7520,1412,80,105360,5172,5,8928,907950,0,11060,5612,222,300,9987671,1112,9977752,0,224,80,2560,0,100268997,6265445,77612,0,23076,342927,23000,0,0,111870536,338164,23000
1251fbb4c63fc160,_Z22interpolate_g_dg_neg_kPfS_jS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,8943.33,4.078,0.333,71,1,1,32,16,1,31744,0,63,1,-1,,0,0,0,370336,0,0,0,0,36352,0,0,3760,7520,1430,80,105360,5190,5,9008,908454,0,11060,5582,222,300,9990818,1130,7984608,0,192,80,2560,0,100286004,5842327,76732,0,22812,351490,22772,0,0,111971508,346255,22772
